custid,평균구매가격,구매브랜드종류,코너별구매건,아침구매액,점심구매액,봄구매액,여름구매액,가을구매액,겨울구매액,내점구매율,pred
103416,77500,2,7335,77500.0,155000.0,155000.0,155000.0,77500.0,77500.0,2.0,0.0
103574,59082,16,7335,118163.913,827147.391,236327.826,413573.696,236327.826,472655.652,2.875,0.0
103366,46295,15,7335,92590.909,416659.091,324068.182,277772.727,231477.273,185181.818,1.467,0.0
103346,149937,17,7335,149936.842,2548926.316,599747.368,1499368.421,149936.842,749684.211,3.8,0.0
103289,84331,35,7335,590317.0,1770951.0,3710564.0,1180634.0,2361268.0,2361268.0,1.373,0.0
103287,38377,20,7335,115132.059,537282.941,268641.471,882679.118,76754.706,76754.706,2.429,0.0
103240,73650,51,7335,957445.724,8248763.158,2209490.132,2209490.132,3166935.855,3608833.882,1.974,0.0
103208,101240,24,7335,404961.053,2429766.316,1417363.684,607441.579,1316123.421,506201.316,2.235,0.0
103544,131900,9,7335,131900.0,923300.0,131900.0,395700.0,395700.0,395700.0,1.429,0.0
103610,119566,7,7335,119566.444,478265.778,597832.222,119566.444,119566.444,478265.778,3.0,0.0
102417,154880,13,7335,774400.0,1393920.0,464640.0,774400.0,774400.0,309760.0,1.364,0.0
103756,79296,41,7335,2537485.767,3885525.081,1744521.465,1903114.326,1506632.174,1665225.035,1.792,0.0
103928,107243,13,7335,321729.409,2037619.591,965188.227,321729.409,1072431.364,107243.136,2.2,0.0
103920,140859,23,7335,2112891.176,2394610.0,1126875.294,1549453.529,140859.412,2112891.176,1.7,0.0
103828,84975,22,7335,169949.444,2039393.333,1444570.278,679797.778,679797.778,254924.167,1.895,0.0
103789,20872,50,7335,187849.624,730526.316,542676.692,229593.985,939248.12,1064481.203,2.66,0.0
103780,116362,7,7335,116362.5,698175.0,349087.5,232725.0,349087.5,116362.5,1.6,0.0
103778,24591,23,7335,98363.897,688547.282,73772.923,565592.41,295091.692,24590.974,1.444,0.0
103693,85076,19,7335,425380.0,1276140.0,935836.0,680608.0,85076.0,425380.0,1.562,0.0
103623,129364,10,7335,129363.636,388090.909,258727.273,646818.182,129363.636,388090.909,1.222,0.0
103679,84439,14,7335,84438.889,506633.333,253316.667,337755.556,337755.556,591072.222,1.385,0.0
103668,61954,33,7335,1053223.543,1239086.522,185862.978,1796675.457,743451.913,123908.652,1.704,0.0
103649,80835,23,7335,80835.387,970024.645,1293366.194,242506.161,565847.71,404176.935,2.583,0.0
103635,71716,20,7335,358580.645,1506038.71,215148.387,717161.29,430296.774,860593.548,1.24,0.0
103630,55848,21,7335,614331.034,558482.759,279241.379,111696.552,670179.31,558482.759,1.611,0.0
103629,107600,3,7335,107600.0,322800.0,107600.0,107600.0,107600.0,107600.0,1.0,0.0
103104,88513,40,7335,265539.118,4868217.171,1593234.711,1770260.789,3186469.421,177026.079,3.304,0.0
103098,104886,7,7335,104885.714,209771.429,419542.857,104885.714,104885.714,104885.714,1.4,0.0
103087,38761,15,7335,155043.692,736457.538,232565.538,348848.308,310087.385,116282.769,1.444,0.0
102664,83384,20,7335,750455.122,2167981.463,1917829.756,83383.902,1167374.634,333535.61,3.154,0.0
102752,146591,21,7335,293181.818,2198863.636,439772.727,2638636.364,1759090.909,146590.909,1.375,0.0
102727,141560,14,7335,283120.0,1698720.0,283120.0,283120.0,2689640.0,566240.0,1.667,0.0
102725,106537,45,7335,2450359.338,3835345.05,2130747.25,1811135.162,2450359.338,2130747.25,2.105,0.0
102691,114720,28,7335,458878.049,3785743.902,688317.073,1376634.146,917756.098,1720792.683,1.864,0.0
102683,179711,44,7335,1437685.808,9884089.932,2695660.89,3594214.521,3953635.973,2875371.616,2.607,0.0
102682,111539,18,7335,1003851.333,1226929.407,1338468.444,223078.074,1338468.444,111539.037,2.455,0.0
102632,68217,24,7335,955039.024,1568992.683,613953.659,1637209.756,136434.146,409302.439,2.158,0.0
103082,95251,53,7335,1524016.495,2667028.866,1714518.557,2952781.959,3143284.021,1428765.464,1.702,0.0
102572,109404,8,7335,109403.75,437615.0,218807.5,109403.75,437615.0,437615.0,1.333,0.0
102562,53510,8,7335,53510.091,481590.818,214040.364,53510.091,53510.091,267550.455,1.222,0.0
102561,97362,63,7335,2434040.734,7496845.462,2141955.846,5939059.392,2920848.881,2920848.881,3.109,0.0
102473,138467,3,7335,138466.667,415400.0,138466.667,138466.667,138466.667,138466.667,1.0,0.0
102434,151271,15,7335,302542.857,2420342.857,1512714.286,605085.714,1058900.0,151271.429,1.909,0.0
102419,93958,64,7335,1503322.465,3100602.585,2254983.698,4228094.434,4228094.434,4228094.434,1.59,0.0
102762,86368,22,7335,518207.143,1209150.0,690942.857,777310.714,518207.143,431839.286,1.4,0.0
102767,74571,5,7335,74571.429,223714.286,74571.429,74571.429,447428.571,74571.429,1.75,0.0
102778,28686,5,7335,57371.429,86057.143,143428.571,28685.714,28685.714,28685.714,1.167,0.0
102815,80474,21,7335,804742.857,1529011.429,643794.286,804742.857,885217.143,482845.714,2.059,0.0
102817,48133,3,7335,48133.333,96266.667,48133.333,48133.333,48133.333,96266.667,1.5,0.0
102819,33467,3,7335,33466.667,33466.667,66933.333,33466.667,33466.667,33466.667,1.0,0.0
102847,65833,5,7335,65833.333,263333.333,131666.667,65833.333,65833.333,131666.667,1.0,0.0
102858,137604,25,7335,275207.667,3715303.5,1788849.833,1651246.0,412811.5,1100830.667,1.565,0.0
102882,52653,24,7335,368570.667,1474282.667,105305.905,1368976.762,737141.333,52652.952,1.826,0.0
102928,18624,3,7335,18624.0,74496.0,18624.0,18624.0,37248.0,37248.0,1.0,0.0
102986,217864,11,7335,871454.545,1089318.182,435727.273,871454.545,871454.545,217863.636,1.571,0.0
102990,160967,13,7335,160966.667,2736433.333,965800.0,1126766.667,482900.0,321933.333,2.0,0.0
103003,78061,13,7335,78061.333,546429.333,156122.667,1092858.667,78061.333,78061.333,2.143,0.0
103011,39453,3,7335,78906.667,39453.333,78906.667,39453.333,118360.0,39453.333,3.0,0.0
103038,70299,23,7335,70299.31,1124788.966,773292.414,210897.931,140598.621,913891.034,1.933,0.0
103074,98419,14,7335,590512.105,787349.474,885768.158,590512.105,98418.684,295256.053,1.727,0.0
103075,92286,5,7335,92285.714,553714.286,184571.429,92285.714,92285.714,369142.857,1.167,0.0
101017,84477,19,11500,591340.0,1267157.143,929248.571,1098202.857,506862.857,422385.714,2.188,0.0
101081,76635,13,11500,229905.882,613082.353,766352.941,76635.294,383176.471,153270.588,1.7,0.0
104825,92601,23,11500,555605.793,1296413.517,740807.724,463004.828,555605.793,926009.655,1.45,0.0
103480,45200,11,11500,226000.0,452000.0,406800.0,226000.0,45200.0,45200.0,2.143,0.0
103617,80779,26,11500,323116.333,2504151.583,807790.833,1050128.083,80779.083,1050128.083,2.25,0.0
103586,66045,29,11500,660452.885,2509720.962,1188815.192,528362.308,594407.596,1122769.904,2.167,0.0
103548,70761,24,11500,495323.684,1769013.158,1273689.474,141521.053,424563.158,849126.316,2.0,0.0
103526,70043,6,11500,70042.857,70042.857,490300.0,70042.857,70042.857,70042.857,1.75,0.0
103509,226184,18,11500,452368.519,5428422.222,1583289.815,1809474.074,452368.519,2261842.593,1.8,0.0
103492,60664,27,11500,121328.636,1516607.955,970629.091,485314.545,545978.864,667307.5,1.467,0.0
103469,49082,42,11500,441738.806,1717873.134,834395.522,196328.358,343574.627,1914201.493,1.914,0.0
103627,31345,10,11500,125380.0,94035.0,94035.0,62690.0,62690.0,94035.0,1.667,0.0
103461,59788,20,11500,239153.846,956615.385,119576.923,597884.615,956615.385,59788.462,1.733,0.0
103433,66983,6,11500,66983.333,334916.667,66983.333,66983.333,133966.667,133966.667,1.0,0.0
103363,66545,8,11500,66545.0,133090.0,133090.0,66545.0,266180.0,266180.0,1.0,0.0
103343,83818,17,11500,83818.095,1341089.524,251454.286,251454.286,670544.762,586726.667,1.5,0.0
103336,98973,12,11500,98973.333,890760.0,395893.333,296920.0,395893.333,395893.333,2.143,0.0
103335,45040,9,11500,225200.0,180160.0,45040.0,360320.0,45040.0,45040.0,1.667,0.0
103622,52852,21,11500,52852.0,792780.0,422816.0,528520.0,158556.0,211408.0,2.273,0.0
103660,65774,23,11500,131548.718,1183938.462,855066.667,920841.026,394646.154,394646.154,1.3,0.0
103324,79123,18,11500,79123.478,1345099.13,474740.87,395617.391,712111.304,237370.435,2.3,0.0
103790,66483,6,11500,199450.0,132966.667,199450.0,66483.333,66483.333,199450.0,1.5,0.0
103885,77150,7,11500,77150.0,308600.0,77150.0,77150.0,462900.0,77150.0,1.6,0.0
103863,160588,16,11500,1284704.0,1445292.0,481764.0,160588.0,1124116.0,2408820.0,1.667,0.0
103858,117512,23,11500,587562.5,1057612.5,587562.5,235025.0,1410150.0,1057612.5,1.556,0.0
103843,139468,18,11500,557873.684,1115747.368,1115747.368,836810.526,278936.842,418405.263,1.727,0.0
103839,60089,11,11500,60088.889,721066.667,420622.222,360533.333,300444.444,60088.889,1.636,0.0
103798,80883,24,11500,889712.195,1617658.537,404414.634,1294126.829,1213243.902,404414.634,1.577,0.0
103788,76975,12,11500,76975.0,615800.0,307900.0,384875.0,230925.0,76975.0,1.333,0.0
103681,149779,16,11500,299558.889,2096912.222,748897.222,748897.222,449338.333,748897.222,1.636,0.0
103779,142801,65,11500,999604.468,8710838.936,2998813.404,2713212.128,4569620.426,3141614.043,2.136,0.0
103729,122514,12,11500,245027.5,1347651.25,245027.5,367541.25,1592678.75,122513.75,2.286,0.0
103705,44686,3,11500,134057.143,178742.857,178742.857,44685.714,44685.714,134057.143,1.4,0.0
103701,148632,18,11500,148631.818,1634950.0,445895.455,445895.455,743159.091,1634950.0,2.75,0.0
103695,94943,7,11500,94942.857,284828.571,94942.857,94942.857,189885.714,284828.571,1.167,0.0
103682,25060,4,11500,50120.0,50120.0,25060.0,50120.0,50120.0,25060.0,1.0,0.0
103330,96865,38,11500,1743561.5,4455768.278,2518477.722,1743561.5,2324748.667,387458.111,1.895,0.0
103308,116471,16,11500,116471.429,1281185.714,349414.286,1514128.571,116471.429,465885.714,2.1,0.0
102854,36981,17,11500,36980.952,480752.381,369809.524,110942.857,184904.762,110942.857,1.4,0.0
102934,102100,5,11500,102100.0,408400.0,102100.0,102100.0,102100.0,918900.0,1.429,0.0
102998,76665,33,11500,996641.807,2453272.14,1226636.07,613318.035,1149971.316,1379965.579,1.966,0.0
102994,42533,4,11500,42533.333,170133.333,170133.333,42533.333,42533.333,85066.667,1.5,0.0
102976,82029,12,11500,246085.714,1148400.0,246085.714,410142.857,82028.571,1066371.429,3.0,0.0
102970,100808,6,11500,100808.333,1008083.333,604850.0,604850.0,100808.333,100808.333,2.4,0.0
102964,81994,21,11500,163988.293,3197771.707,737947.317,163988.293,1229912.195,1229912.195,1.783,0.0
102959,89389,31,11500,446947.449,3664969.082,1251452.857,893894.898,1162063.367,1072673.878,2.042,0.0
102919,62100,9,11500,62100.0,310500.0,310500.0,62100.0,124200.0,124200.0,1.0,0.0
103042,220650,11,11500,220650.0,1323900.0,441300.0,1544550.0,661950.0,882600.0,1.556,0.0
102918,68424,9,11500,68423.636,752660.0,136847.273,342118.182,273694.545,136847.273,1.375,0.0
102897,69846,11,11500,139692.308,488923.077,628615.385,69846.154,209538.462,69846.154,1.625,0.0
102871,128117,5,11500,128116.667,384350.0,512466.667,128116.667,128116.667,256233.333,1.5,0.0
102865,82294,27,11500,658350.222,3044869.778,905231.556,82293.778,1728169.333,987525.333,2.647,0.0
102863,85345,9,11500,85345.455,768109.091,597418.182,85345.455,85345.455,341381.818,2.2,0.0
102862,96000,4,11500,96000.0,288000.0,288000.0,96000.0,96000.0,96000.0,1.333,0.0
103034,79333,3,11500,158666.667,79333.333,158666.667,79333.333,158666.667,79333.333,1.5,0.0
103045,93269,11,11500,746153.846,279807.692,93269.231,466346.154,279807.692,373076.923,1.182,0.0
103304,61240,28,11500,122479.459,1469753.514,551157.568,1408513.784,244958.919,61239.73,1.947,0.0
103177,93550,13,11500,93550.0,1309700.0,93550.0,280650.0,654850.0,280650.0,1.4,0.0
103266,48109,11,11500,48109.091,240545.455,384872.727,96218.182,48109.091,48109.091,1.1,0.0
103262,90062,12,11500,90061.538,630430.769,360246.154,90061.538,90061.538,810553.846,2.167,0.0
103247,44858,33,11500,44858.066,1973754.885,807445.18,628012.918,717729.049,583154.852,1.906,0.0
103244,102325,9,11500,102325.0,1023250.0,204650.0,511625.0,511625.0,102325.0,2.0,0.0
103237,58636,9,11500,58636.364,351818.182,175909.091,410454.545,58636.364,58636.364,1.0,0.0
103181,28283,8,11500,28283.333,113133.333,141416.667,28283.333,28283.333,84850.0,1.125,0.0
103170,44764,53,11500,402876.587,2327731.391,1342921.957,447640.652,984809.435,1342921.957,2.244,0.0
103059,134724,22,11500,134724.0,2963928.0,943068.0,673620.0,134724.0,1616688.0,1.923,0.0
103156,120418,9,11500,120418.182,1204181.818,602090.909,481672.727,240836.364,120418.182,1.571,0.0
103144,77550,6,11500,387750.0,77550.0,155100.0,155100.0,77550.0,155100.0,1.5,0.0
103138,55382,9,11500,221527.273,221527.273,110763.636,166145.455,166145.455,166145.455,1.1,0.0
103112,105067,5,11500,105066.667,525333.333,210133.333,105066.667,105066.667,315200.0,1.5,0.0
103103,78555,25,11500,235666.147,1492552.265,1178330.735,392776.912,628443.059,471332.294,2.0,0.0
103101,61824,25,11500,432771.5,1607437.0,494596.0,618245.0,618245.0,618245.0,1.407,0.0
103889,83725,4,11500,83725.0,83725.0,83725.0,83725.0,83725.0,251175.0,1.333,0.0
103899,106893,19,11500,1282717.241,962037.931,213786.207,2137862.069,320679.31,641358.621,3.222,0.0
103970,39900,4,11500,39900.0,39900.0,79800.0,119700.0,39900.0,39900.0,1.333,0.0
104526,274667,3,11500,549333.333,1648000.0,549333.333,2746666.667,274666.667,549333.333,1.333,0.0
104570,47475,8,11500,47475.0,142425.0,189900.0,142425.0,47475.0,47475.0,1.0,0.0
104561,95111,17,11500,951108.571,1711995.429,665776.0,760886.857,760886.857,475554.286,2.8,0.0
104550,46289,17,11500,92578.571,555471.429,324025.0,555471.429,92578.571,46289.286,1.312,0.0
104546,67406,9,11500,67406.25,876281.25,202218.75,539250.0,134812.5,202218.75,2.0,0.0
104544,30700,4,11500,30700.0,30700.0,92100.0,30700.0,30700.0,30700.0,1.333,0.0
104529,61566,30,11500,369398.717,2647357.472,307832.264,1539161.321,615664.528,800363.887,2.12,0.0
104517,120300,17,11500,240600.0,1924800.0,1203000.0,721800.0,360900.0,120300.0,1.9,0.0
104585,59714,32,11500,179140.909,2149690.909,179140.909,656850.0,835990.909,955418.182,1.913,0.0
104493,32980,9,11500,32980.0,164900.0,65960.0,32980.0,131920.0,98940.0,1.25,0.0
104487,104606,12,11500,313817.143,732240.0,627634.286,104605.714,104605.714,836845.714,1.75,0.0
104486,9600,6,11500,67200.0,9600.0,19200.0,9600.0,9600.0,86400.0,1.429,0.0
104476,54184,26,11500,433469.581,704388.07,704388.07,1137857.651,379285.884,108367.395,2.15,0.0
104449,72312,26,11500,72311.765,1446235.294,144623.529,578494.118,795429.412,940052.941,1.417,0.0
104435,90458,23,11500,90457.576,2804184.848,1447321.212,271372.727,723660.606,542745.455,2.062,0.0
104577,96487,12,11500,96486.667,1350813.333,96486.667,289460.0,675406.667,385946.667,1.875,0.0
104610,121483,6,11500,121482.857,728897.143,607414.286,121482.857,121482.857,242965.714,1.75,0.0
103976,37407,6,11500,37407.143,374071.429,299257.143,37407.143,37407.143,187035.714,1.556,0.0
104739,101333,6,11500,101333.333,304000.0,304000.0,202666.667,101333.333,101333.333,1.2,0.0
104823,87530,9,11500,87530.0,350120.0,87530.0,525180.0,262590.0,87530.0,1.111,0.0
104815,101833,5,11500,101833.333,509166.667,407333.333,101833.333,101833.333,203666.667,3.0,0.0
104798,67416,16,11500,67416.5,606748.5,337082.5,202249.5,606748.5,202249.5,2.0,0.0
104766,117932,38,11500,1297249.462,3537953.077,943454.154,2122771.846,2476567.154,589658.846,2.6,0.0
104761,87432,20,11500,524594.595,1748648.649,699459.459,1049189.189,786891.892,699459.459,1.682,0.0
104746,44786,31,11500,313500.698,1612289.302,89571.628,1119645.349,582215.581,223929.07,1.955,0.0
104716,28333,12,11500,113333.333,283333.333,113333.333,170000.0,28333.333,113333.333,1.364,0.0
104617,46426,7,11500,46426.111,371408.889,185704.444,46426.111,46426.111,232130.556,1.8,0.0
104710,62945,10,11500,62945.455,566509.091,251781.818,188836.364,125890.909,125890.909,1.375,0.0
104701,100691,9,11500,201381.818,906218.182,302072.727,402763.636,402763.636,100690.909,2.2,0.0
104672,48354,21,11500,48354.412,1402277.941,435189.706,628607.353,483544.118,96708.824,1.545,0.0
104636,102218,17,11500,102218.182,1737709.091,204436.364,817745.455,817745.455,408872.727,1.571,0.0
104629,105618,10,11500,316854.545,528090.909,316854.545,316854.545,105618.182,422472.727,1.375,0.0
104621,90032,15,11500,90031.579,1080378.947,270094.737,630221.053,360126.316,450157.895,1.9,0.0
104427,81700,24,11500,81700.0,1879100.0,490200.0,571900.0,1143800.0,571900.0,1.789,0.0
104412,70965,21,11500,283858.824,1135435.294,922541.176,709647.059,425788.235,354823.529,2.0,0.0
104402,45718,7,11500,45718.182,365745.455,91436.364,320027.273,45718.182,137154.545,1.571,0.0
104084,85936,31,11500,1117172.727,1890600.0,1117172.727,1718727.273,687490.909,257809.091,1.76,0.0
104150,45680,8,11500,228400.0,365440.0,456800.0,45680.0,45680.0,228400.0,1.5,0.0
104144,81156,14,11500,243468.857,649250.286,405781.429,486937.714,243468.857,81156.286,2.0,0.0
104130,77715,12,11500,388575.0,1554300.0,155430.0,854865.0,1088010.0,233145.0,1.429,0.0
104099,99769,10,11500,199537.5,798150.0,399075.0,299306.25,798150.0,99768.75,1.455,0.0
104098,96762,16,11500,96761.905,1741714.286,677333.333,580571.429,290285.714,483809.524,1.5,0.0
104092,52491,9,11500,52490.909,367436.364,104981.818,262454.545,157472.727,52490.909,1.375,0.0
104077,87944,24,11500,263832.353,2110658.824,351776.471,615608.824,439720.588,1582994.118,2.615,0.0
104401,39124,19,11500,78248.5,1017230.5,117372.75,704236.5,195621.25,78248.5,2.154,0.0
104051,98033,21,11500,490166.667,686233.333,1470500.0,196066.667,784266.667,196066.667,1.8,0.0
104048,49885,7,11500,49884.909,349194.364,249424.545,49884.909,199539.636,49884.909,1.222,0.0
104030,85858,21,11500,429292.344,1974744.781,772726.219,343433.875,515150.812,1116160.094,2.286,0.0
104028,56693,12,11500,56692.833,907085.333,453542.667,283464.167,226771.333,56692.833,1.8,0.0
103998,50510,19,11500,151528.75,454586.25,101019.167,555605.417,505095.833,50509.583,1.714,0.0
103989,84371,7,11500,84371.429,506228.571,168742.857,84371.429,84371.429,421857.143,1.75,0.0
104159,194189,22,11500,388378.571,2330271.429,1747703.571,194189.286,1359325.0,2330271.429,1.474,0.0
104176,129300,11,11500,129300.0,1551600.0,905100.0,387900.0,387900.0,258600.0,1.154,0.0
104209,43830,7,11500,131490.0,306810.0,438300.0,43830.0,43830.0,43830.0,2.5,0.0
104211,28617,8,11500,57233.333,143083.333,57233.333,114466.667,85850.0,85850.0,1.091,0.0
104233,34316,7,11500,68631.429,343157.143,308841.429,34315.714,171578.571,34315.714,3.5,0.0
104246,149940,36,11500,1199520.453,6147542.321,1499400.566,2548980.962,2698921.019,1199520.453,3.533,0.0
104276,54329,28,11500,217317.647,1901529.412,434635.294,1032258.824,760611.765,543294.118,1.594,0.0
104302,128094,12,11500,256187.5,768562.5,512375.0,640468.75,384281.25,512375.0,2.0,0.0
104341,81250,22,11500,731246.327,2924985.306,1462492.653,893745.51,1299993.469,324998.367,2.333,0.0
104367,90014,41,11500,1170176.271,4140623.729,1080162.712,990149.153,2070311.864,1170176.271,2.185,0.0
104369,154470,46,11500,2934926.984,4634095.238,2780457.143,2317047.619,463409.524,4170685.714,1.75,0.0
104372,66750,14,11500,133500.0,734250.0,400500.0,133500.0,133500.0,534000.0,2.0,0.0
104378,55380,7,11500,55380.0,276900.0,553800.0,55380.0,55380.0,55380.0,1.667,0.0
104382,84246,24,11500,505477.714,1600679.429,673970.286,1010955.429,842462.857,421231.429,1.944,0.0
104386,133397,28,11500,133396.591,4135294.318,133396.591,1600759.091,2267742.045,1867552.273,3.143,0.0
104392,22597,11,11500,22597.143,474540.0,45194.286,316360.0,112985.714,203374.286,2.154,0.0
104393,56536,4,11500,56536.5,169609.5,113073.0,113073.0,113073.0,56536.5,1.333,0.0
102857,71343,5,11500,214028.571,214028.571,71342.857,71342.857,71342.857,356714.286,1.4,0.0
102853,93603,26,11500,842426.471,1778455.882,2340073.529,842426.471,93602.941,93602.941,4.25,0.0
101112,55200,4,11500,55200.0,55200.0,55200.0,55200.0,110400.0,110400.0,1.667,0.0
101652,53438,8,11500,53438.462,213753.846,106876.923,160315.385,160315.385,267192.308,1.182,0.0
101729,45533,6,11500,182133.333,227666.667,227666.667,45533.333,136600.0,45533.333,1.286,0.0
101723,39160,5,11500,39160.0,117480.0,78320.0,195800.0,39160.0,39160.0,1.667,0.0
101706,99679,22,11500,498396.429,1694547.857,797434.286,398717.143,598075.714,996792.857,1.273,0.0
101689,43707,9,11500,43706.667,87413.333,87413.333,262240.0,262240.0,43706.667,1.364,0.0
101665,205500,28,11500,411000.0,4726500.0,822000.0,1849500.0,1849500.0,2466000.0,1.478,0.0
101662,74434,23,11500,744339.5,1563112.95,74433.95,1786414.8,669905.55,446603.7,1.818,0.0
101645,57845,24,11500,462758.621,867672.414,578448.276,404913.793,404913.793,289224.138,1.261,0.0
101757,62863,13,11500,251451.733,377177.6,440040.533,251451.733,62862.933,188588.8,1.5,0.0
101637,240134,24,11500,480268.75,7204031.25,3602015.625,720403.125,2161209.375,1200671.875,2.286,0.0
101631,35654,14,11500,35653.571,820032.143,285228.571,570457.143,71307.143,71307.143,2.154,0.0
101624,18168,14,11500,18168.472,635896.528,18168.472,308864.028,236190.139,90842.361,2.118,0.0
101597,123229,22,11500,123229.167,1725208.333,739375.0,1109062.5,739375.0,369687.5,1.846,0.0
101566,60226,21,11500,361358.824,963623.529,963623.529,60226.471,481811.765,602264.706,1.417,0.0
101551,97959,9,11500,97959.2,195918.4,489796.0,97959.2,391836.8,97959.2,1.667,0.0
101734,44551,19,11500,400958.379,579162.103,222754.655,445509.31,267305.586,356407.448,1.208,0.0
101760,112417,8,11500,112416.667,1124166.667,224833.333,112416.667,1124166.667,224833.333,2.4,0.0
101515,43461,20,11500,130382.609,651913.043,217304.348,173843.478,304226.087,304226.087,1.438,0.0
101836,102800,32,11500,925200.0,4728800.0,1542000.0,1439200.0,1850400.0,1028000.0,2.591,0.0
101908,54673,40,11500,54672.727,1694854.545,874763.636,1530836.364,492054.545,109345.455,1.897,0.0
101897,95374,45,11500,667621.256,6866961.488,1812114.837,2384361.628,1716740.372,2288987.163,1.593,0.0
101883,48176,15,11500,48175.758,1011690.909,144527.273,240878.788,626284.848,578109.091,1.737,0.0
101875,57004,19,11500,57003.571,798050.0,1140071.429,57003.571,285017.857,114007.143,3.5,0.0
101855,117400,8,11500,234800.0,939200.0,234800.0,117400.0,1056600.0,117400.0,2.0,0.0
101837,51457,27,11500,411657.143,926228.571,926228.571,566028.571,514571.429,154371.429,2.1,0.0
101825,99253,11,11500,99253.333,198506.667,1488800.0,99253.333,99253.333,99253.333,2.143,0.0
101764,64936,11,11500,64935.692,519485.538,259742.769,324678.462,194807.077,64935.692,1.3,0.0
101819,133586,21,11500,133586.111,1469447.222,2270963.889,267172.222,1603033.333,667930.556,2.118,0.0
101818,45992,24,11500,183968.421,1287778.947,689881.579,45992.105,45992.105,1057818.421,2.923,0.0
101809,73600,4,11500,73600.0,147200.0,220800.0,73600.0,73600.0,73600.0,1.667,0.0
101804,46491,10,11500,46491.438,278948.625,46491.438,232457.188,464914.375,46491.438,1.6,0.0
101799,101305,44,11500,506522.857,5267837.714,810436.571,2532614.286,1519568.571,2228700.571,2.059,0.0
101788,68708,19,11500,343538.462,1168030.769,549661.538,549661.538,206123.077,480953.846,1.625,0.0
101542,202849,11,11500,608548.125,2028493.75,1217096.25,1217096.25,608548.125,202849.375,2.0,0.0
101500,118160,20,11500,354480.0,1654240.0,827120.0,1063440.0,708960.0,354480.0,1.786,0.0
102852,104789,23,11500,943100.0,2200566.667,838311.111,838311.111,943100.0,1152677.778,1.8,0.0
101185,94113,17,11500,282340.0,1317586.667,470566.667,941133.333,376453.333,1035246.667,1.765,0.0
101253,70351,15,11500,281405.524,703513.81,281405.524,351756.905,633162.429,211054.143,1.5,0.0
101249,121725,23,11500,486898.571,2556217.5,973797.143,973797.143,1095521.786,365173.929,2.0,0.0
101234,90469,40,11500,271408.475,3618779.661,1176103.39,542816.949,1899859.322,1718920.339,2.81,0.0
101226,44461,4,11500,44461.2,266767.2,88922.4,311228.4,44461.2,44461.2,2.0,0.0
101223,68825,10,11500,344125.0,344125.0,344125.0,137650.0,344125.0,68825.0,1.714,0.0
101220,99681,16,11500,99681.25,1096493.75,398725.0,99681.25,398725.0,697768.75,1.231,0.0
101178,108650,7,11500,108650.0,760550.0,543250.0,108650.0,108650.0,108650.0,1.143,0.0
101310,161100,18,11500,1611000.0,1933200.0,322200.0,1127700.0,161100.0,2094300.0,2.444,0.0
101176,144294,33,11500,432882.295,8369057.705,3174470.164,3174470.164,865764.59,1587235.082,1.694,0.0
101150,137422,60,11500,2198750.877,10581488.596,3985235.965,4947189.474,3298126.316,3435548.246,2.478,0.0
101148,89100,2,11500,89100.0,178200.0,178200.0,89100.0,89100.0,89100.0,1.0,0.0
101141,69992,11,11500,69991.667,349958.333,139983.333,279966.667,349958.333,69991.667,1.714,0.0
101136,91776,40,11500,1009540.714,3212175.0,1468422.857,1376646.429,2569740.0,2294410.714,2.27,0.0
101133,72869,10,11500,72869.231,655823.077,364346.154,291476.923,72869.231,218607.692,1.3,0.0
101293,67983,6,11500,67983.333,271933.333,203950.0,67983.333,67983.333,203950.0,1.2,0.0
101311,67362,37,11500,740987.066,4109110.092,875711.987,1212524.289,2290323.658,740987.066,2.452,0.0
101482,41013,19,11500,123038.372,1066332.558,205063.953,697217.442,574179.07,287089.535,2.529,0.0
101438,70040,4,11500,140080.0,210120.0,70040.0,210120.0,70040.0,70040.0,1.25,0.0
101475,71942,27,11500,647477.899,431651.933,1510781.764,2374085.629,1294955.798,1223013.809,1.508,0.0
101470,50891,9,11500,50891.053,610692.632,152673.158,50891.053,712474.737,101782.105,2.375,0.0
101469,67200,10,11500,201600.0,604800.0,268800.0,268800.0,134400.0,268800.0,1.167,0.0
101460,90840,16,11500,1180916.028,2089312.972,1271755.722,999236.639,363358.778,635877.861,3.0,0.0
101449,54867,11,11500,219466.667,438933.333,109733.333,384066.667,54866.667,384066.667,1.875,0.0
101439,149886,48,11500,2398174.609,14538933.565,3897033.739,2398174.609,2697946.435,8243725.217,2.396,0.0
101437,198900,4,11500,198900.0,795600.0,795600.0,198900.0,198900.0,198900.0,2.0,0.0
101316,73000,5,11500,73000.0,292000.0,292000.0,73000.0,73000.0,73000.0,1.667,0.0
101419,43600,3,11500,43600.0,130800.0,87200.0,43600.0,87200.0,43600.0,1.0,0.0
101416,34976,38,11500,209857.627,979335.593,524644.068,314786.441,489667.797,734501.695,1.311,0.0
101407,128519,19,11500,128519.25,1156673.25,257038.5,1028154.0,899634.75,899634.75,1.333,0.0
101404,103308,10,11500,206616.923,723159.231,206616.923,309925.385,826467.692,206616.923,2.167,0.0
101374,66808,8,11500,200423.077,601269.231,66807.692,467653.846,66807.692,267230.769,1.083,0.0
101354,65540,5,11500,65540.0,327700.0,131080.0,262160.0,65540.0,65540.0,2.5,0.0
